university_name,category,business_name,review_count,stars,longitude,latitude,url,image_url
Columbia University,American,Koronet Pizza,267,3.5,-73.96620178,40.80450058,http://www.yelp.com/biz/koronet-pizza-new-york,http://s3-media3.px.yelpcdn.com/bphoto/OOI3c4GFqcecgbhKimHKRA/ms.jpg
Columbia University,American,Giovanni's Pizzeria,25,3.5,-73.9609528,40.8015122,http://www.yelp.com/biz/giovannis-pizzeria-new-york,http://s3-media3.px.yelpcdn.com/bphoto/PsrjOJJ6akUcTtLvPwQeFQ/ms.jpg
Columbia University,American,Family Affair,3,4,-73.9572297,40.8120609,http://www.yelp.com/biz/family-affair-manhattan,http://s3-media1.px.yelpcdn.com/bphoto/9AUSDpXt52z3-5wl6KT_bw/ms.jpg
Columbia University,American,Harlem Tavern,76,3,-73.955388,40.8044447,http://www.yelp.com/biz/harlem-tavern-new-york,http://s3-media4.px.yelpcdn.com/bphoto/yjmMD0_XhXepjVPh0zr6eg/ms.jpg
Columbia University,Asian,Saga,50,3,-73.958314,40.811107,http://www.yelp.com/biz/saga-new-york-4,http://s3-media1.px.yelpcdn.com/bphoto/KNoVB2Fhsg0v0WQr-GSoag/ms.jpg
Columbia University,Uncategorized,Wrapp Factory,4,3,-73.96659851,40.80479813,http://www.yelp.com/biz/wrapp-factory-new-york,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Columbia University,Uncategorized,Bengal Cafe,13,3,-73.9637637,40.8034312,http://www.yelp.com/biz/bengal-cafe-new-york,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Columbia University,Uncategorized,Tomo Sushi & Sake Bar,27,3,-73.9662563,40.8046183,http://www.yelp.com/biz/tomo-sushi-and-sake-bar-new-york,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Columbia University,Uncategorized,Pertutti Cafe,10,1.5,-73.96530151,40.80559921,http://www.yelp.com/biz/pertutti-cafe-new-york,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Columbia University,Uncategorized,Valeri,2,5,-73.9663939,40.80522,http://www.yelp.com/biz/valeri-new-york,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Columbia University,American,Brad's,13,3.5,-73.963544,40.807443,http://www.yelp.com/biz/brads-manhattan,http://s3-media4.px.yelpcdn.com/bphoto/V5Odo_KTaw2pjBJFCgIu7w/ms.jpg
Columbia University,American,Brownie's Cafe,14,4,-73.9606979,40.8073617,http://www.yelp.com/biz/brownies-cafe-new-york,http://s3-media3.px.yelpcdn.com/bphoto/xogze_bp524opwjnP5B_Zg/ms.jpg
Columbia University,American,Questan's,20,3,-73.9562216,40.8032834,http://www.yelp.com/biz/questans-harlem,http://s3-media2.px.yelpcdn.com/bphoto/62jUjpCicoHy94H0_lY94w/ms.jpg
Columbia University,American,Melba's,151,3.5,-73.9568279,40.803313,http://www.yelp.com/biz/melbas-new-york,http://s3-media3.px.yelpcdn.com/bphoto/agweV7YGdirfDwIabvx5YQ/ms.jpg
Columbia University,American,Rack & Soul,117,3.5,-73.966873,40.80334,http://www.yelp.com/biz/rack-and-soul-new-york,http://s3-media3.px.yelpcdn.com/bphoto/myt7ACwwn0Y2aUMvkBoBfA/ms.jpg
Columbia University,American,Miss Mamie's Spoonbread Too,129,3.5,-73.960859,40.801462,http://www.yelp.com/biz/miss-mamies-spoonbread-too-new-york,http://s3-media3.px.yelpcdn.com/bphoto/p18qYkurcl2cGsUXWKgPLQ/ms.jpg
Columbia University,Asian,M2M,88,4,-73.96479797,40.80730057,http://www.yelp.com/biz/m2m-new-york-2,http://s3-media3.px.yelpcdn.com/bphoto/76MgtqzK4lSf-hQFEi11sg/ms.jpg
Columbia University,American,Maoz Vegetarian,46,4,-73.9663367,40.8048653,http://www.yelp.com/biz/maoz-vegetarian-new-york-6,http://s3-media1.px.yelpcdn.com/bphoto/o6UStYAFYdMktNRJn6Ri6g/ms.jpg
Cornell University,American,Mahogany Grill,27,3,-76.49549866,42.43999863,http://www.yelp.com/biz/mahogany-grill-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/_tUCphTEO0g6jJzYYacnaQ/ms.jpg
Cornell University,American,Bluestone Grill,15,4,-76.495639,42.439687,http://www.yelp.com/biz/bluestone-grill-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/BgW6V1ia61qZ1EIAEA9zLg/ms.jpg
Cornell University,American,Wildfire,13,2,-76.4990318,42.4393546,http://www.yelp.com/biz/wildfire-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/T4UNfIE0E5FbQjdiUMdqxQ/ms.jpg
Cornell University,American,Pangea,5,4,-76.50457,42.445196,http://www.yelp.com/biz/pangea-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,North Star House,3,4.5,-76.4974838,42.4528043,http://www.yelp.com/biz/north-star-house-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Madeline's Restaurant,39,3.5,-76.496016,42.439167,http://www.yelp.com/biz/madelines-restaurant-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/jKBV52Y1L9YK0yzKDMYHfA/ms.jpg
Cornell University,American,The Heights Cafe and Grill,24,4,-76.480096,42.467792,http://www.yelp.com/biz/the-heights-cafe-and-grill-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/4x1OA40mSE6JdcaeLUq8mQ/ms.jpg
Cornell University,American,Olivia,3,4.5,-76.465881,42.439209,http://www.yelp.com/biz/olivia-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Northstar House,19,3.5,-76.4974838,42.4528043,http://www.yelp.com/biz/northstar-house-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/1JW2FebRtkOkvAJ0AB12gA/ms.jpg
Cornell University,American,Fine Line Bistro,16,4,-76.504238,42.439585,http://www.yelp.com/biz/fine-line-bistro-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Kilpatrick's Publik House,9,3,-76.498402,42.440418,http://www.yelp.com/biz/kilpatricks-publik-house-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/poDP0jb0pHcFz7ZuqKAHlQ/ms.jpg
Cornell University,American,Ragmann's,4,4.5,-76.49549866,42.43989944,http://www.yelp.com/biz/ragmanns-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/7AQ_RJMKShbDMsuQ5lJxiQ/ms.jpg
Cornell University,American,Bandwagon Brew Pub,22,3.5,-76.4990466,42.4396647,http://www.yelp.com/biz/bandwagon-brew-pub-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/_SEWn2wHnwd4rI6gJgyLsw/ms.jpg
Cornell University,American,Mac's Cafe,2,3.5,-76.4966071,42.4406284,http://www.yelp.com/biz/macs-cafe-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Culture Shock,7,4.5,-76.4989882,42.4392559,http://www.yelp.com/biz/culture-shock-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/eVY6bitJE15yvBjilyWikw/ms.jpg
Cornell University,American,Hog's Back BBQ,3,1.5,-76.504568,42.445197,http://www.yelp.com/biz/hogs-back-bbq-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Stella's Bar & Restaurant,34,3.5,-76.485023,42.441814,http://www.yelp.com/biz/stellas-bar-and-restaurant-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/krMlD5BTs3oQqABpYivevQ/ms.jpg
Cornell University,American,Ithaca Ale House,36,4,-76.495639,42.439687,http://www.yelp.com/biz/ithaca-ale-house-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/8xaJ7Nd_65FSbYiKL80CBw/ms.jpg
Cornell University,Uncategorized,Orange Blossom Pancake Company,13,2.5,-76.506502,42.4481559,http://www.yelp.com/biz/orange-blossom-pancake-company-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/UKsuuhwmoI0iV9j7lUFA3Q/ms.jpg
Cornell University,American,Green Cafe,10,3,-76.4852268,42.440771,http://www.yelp.com/biz/green-cafe-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Uncle Joe's,3,3.5,-76.502053,42.438763,http://www.yelp.com/biz/uncle-joes-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Ameritalia Pizzeria,7,2.5,-76.4985272,42.4395093,http://www.yelp.com/biz/ameritalia-pizzeria-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/CjrI6aIQ9IHmCCB17WIQKg/ms.jpg
Cornell University,American,Jack's Grill,5,3.5,-76.4860127,42.4415973,http://www.yelp.com/biz/jacks-grill-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Maxie's Supper Club & Oyster Bar,68,4,-76.50920105,42.43909836,http://www.yelp.com/biz/maxies-supper-club-and-oyster-bar-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/ddOpobWtdTIHosXoApMqQQ/ms.jpg
Cornell University,American,Wings Over Ithaca,27,4,-76.46510315,42.43719864,http://www.yelp.com/biz/wings-over-ithaca-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/-4-dt--RT7_Q4RL92f8W_Q/ms.jpg
Cornell University,Asian,Apollo Restaurant,9,3,-76.484955,42.441944,http://www.yelp.com/biz/apollo-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Asian,Capital Corner Restaurant,5,3,-76.49990082,42.4396019,http://www.yelp.com/biz/capital-corner-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Asian,Ling Ling Garden,7,3,-76.4960022,42.44710159,http://www.yelp.com/biz/ling-ling-garden-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Shortstop Deli,29,4,-76.50109863,42.44039917,http://www.yelp.com/biz/shortstop-deli-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/sSsdNe4ptzPTMtVFkeLX_g/ms.jpg
Cornell University,American,Hal's Delicatessen & Sandwich Shoppe,15,4,-76.4957962,42.44029999,http://www.yelp.com/biz/hals-delicatessen-and-sandwich-shoppe-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Asian,Hai Hong Restaurant,6,4,-76.484625,42.441837,http://www.yelp.com/biz/hai-hong-restaurant-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/IXYrTF6pTxj1ct_10B1_fg/ms.jpg
Cornell University,Uncategorized,The State Diner,13,3,-76.4924922,42.4393227,http://www.yelp.com/biz/the-state-diner-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/qJWnwGYV7Gu-q2df7p0u_Q/ms.jpg
Cornell University,Uncategorized,Lincoln Street Diner,12,5,-76.49720001,42.45220184,http://www.yelp.com/biz/lincoln-street-diner-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/eQuTvYQoOk7EDhcWHKsBbQ/ms.jpg
Cornell University,Uncategorized,Prize Diner,2,3,-76.4997834,42.4395294,http://www.yelp.com/biz/prize-diner-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Collegetown Bagels,82,4,-76.48539734,42.44229889,http://www.yelp.com/biz/collegetown-bagels-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/spMopYuuhPP7-Oq0ei0KEA/ms.jpg
Cornell University,American,Ithaca Bakery,37,4.5,-76.5084885,42.4423241,http://www.yelp.com/biz/ithaca-bakery-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/nvIpenvr1ikPIcm7pLm_oQ/ms.jpg
Cornell University,American,Finger Lakes Flat Bread,2,5,-76.475276,42.440637,http://www.yelp.com/biz/finger-lakes-flat-bread-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Cafe DeWitt,24,3.5,-76.498296,42.441115,http://www.yelp.com/biz/cafe-dewitt-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/bwUeW6UjokNuPJfESflaYw/ms.jpg
Cornell University,American,Carriage House Cafe,40,4,-76.48970032,42.44179916,http://www.yelp.com/biz/carriage-house-cafe-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/KcF9RbO6SDSeuxoY_-lUQQ/ms.jpg
Cornell University,American,Waffle Frolic,22,4,-76.497394,42.439758,http://www.yelp.com/biz/waffle-frolic-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/fbiEtc3wTS_-GJ8OXMIv9g/ms.jpg
Cornell University,American,Jason's Grocery & Deli,2,2.5,-76.48519897,42.44029999,http://www.yelp.com/biz/jasons-grocery-and-deli-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Uncategorized,Crespella Cafe,3,2,-76.4989817,42.4391206,http://www.yelp.com/biz/crespella-cafe-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/YjiBhPaI7Ha0x49HFFm1EA/ms.jpg
Cornell University,European,Dijon: A French Bistro,7,3.5,-76.505212,42.446524,http://www.yelp.com/biz/dijon-a-french-bistro-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Hot Truck,29,4.5,-76.49040222,42.44639969,http://www.yelp.com/biz/hot-truck-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/4eEeIFmaqUzEst7jWOarVA/ms.jpg
Cornell University,American,The Piggery,6,5,-76.5055397,42.4487213,http://www.yelp.com/biz/the-piggery-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/HWKM3sisIab1AMdwe6n_Lw/ms.jpg
Cornell University,American,Mate Factor Yerba Mate Cafe,25,3,-76.49747,42.439317,http://www.yelp.com/biz/mate-factor-yerba-mate-cafe-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/NemmUQOChHI7fm7kXW2JYg/ms.jpg
Cornell University,Mediterranean,The Pita Pit,13,3,-76.48629761,42.44169998,http://www.yelp.com/biz/the-pita-pit-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Uncategorized,Max's Classic American Grill & Sports Bar,3,2.5,-76.49900055,42.43700027,http://www.yelp.com/biz/maxs-classic-american-grill-and-sports-bar-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Middle Eastern,Mehak Cuisine,12,3.5,-76.4875033,42.4420028,http://www.yelp.com/biz/mehak-cuisine-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/H6uTFeNejggG_tskr4Dm0w/ms.jpg
Cornell University,Middle Eastern,Mia Restaurant,4,3,-76.4978794,42.4395771,http://www.yelp.com/biz/mia-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Mediterranean,Lucatelli's Ristorante,10,3,-76.50270081,42.43099976,http://www.yelp.com/biz/lucatellis-ristorante-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/2_0AW4MQ1zHyzpdPqqF6GA/ms.jpg
Cornell University,Mediterranean,Souvlaki House,21,3.5,-76.48760223,42.44120026,http://www.yelp.com/biz/souvlaki-house-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/zr9btz2OANWgeM_VSJ56VQ/ms.jpg
Cornell University,Mediterranean,Taverna Banfi,9,3.5,-76.481667,42.446426,http://www.yelp.com/biz/taverna-banfi-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Mediterranean,Za Za's Cucina,5,4,-76.50728,42.444356,http://www.yelp.com/biz/za-zas-cucina-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Mediterranean,ZaZa's Cucina,24,4,-76.508263,42.444596,http://www.yelp.com/biz/zazas-cucina-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/-Vk6hXSwawWYhQaG8W-V-g/ms.jpg
Cornell University,Mediterranean,Mercato Bar & Kitchen,9,4,-76.4956694,42.4399033,http://www.yelp.com/biz/mercato-bar-and-kitchen-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/kiNymMrgqay0KGafrgXDRw/ms.jpg
Cornell University,Mediterranean,Joe's Italian Restaurant,16,2,-76.508554,42.441018,http://www.yelp.com/biz/joes-italian-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Asian,Cafe Pacific,16,3.5,-76.486069,42.441596,http://www.yelp.com/biz/cafe-pacific-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/vXnukbsSdYS1Ssj0pMIKwg/ms.jpg
Cornell University,Asian,Miyake,11,2.5,-76.4966071,42.4406284,http://www.yelp.com/biz/miyake-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Asian,Asia Cuisine,22,4,-76.4956851,42.4401947,http://www.yelp.com/biz/asia-cuisine-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/StmuKphku4Pmv0Cie0vn1w/ms.jpg
Cornell University,Asian,Koko Korean Restaurant,14,4,-76.4852317,42.4412542,http://www.yelp.com/biz/koko-korean-restaurant-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/wgyi1pYONkkKeeb85xLeow/ms.jpg
Cornell University,Asian,Dasan-J Korean Restaurant,6,3,-76.48719788,42.44200134,http://www.yelp.com/biz/dasan-j-korean-restaurant-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/zGV7dUw_NDu_hRcBwM2-YQ/ms.jpg
Cornell University,Asian,Four Seasons,12,3,-76.48750305,42.44179916,http://www.yelp.com/biz/four-seasons-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/KPHTiT2xmuVvNHOky25Kmw/ms.jpg
Cornell University,Mediterranean,Sahara Mediterranean Restaurant,7,4,-76.4956839,42.4401607,http://www.yelp.com/biz/sahara-mediterranean-restaurant-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/HfHOUJlAn8gaHf4FXjNYqA/ms.jpg
Cornell University,Mexican,Loco Margarita Bar & Grill,6,2.5,-76.490042,42.441984,http://www.yelp.com/biz/loco-margarita-bar-and-grill-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Mexican,Viva Taqueria,66,3.5,-76.495428,42.439793,http://www.yelp.com/biz/viva-taqueria-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/XaOlbXrklOEpiBponaQ0ew/ms.jpg
Cornell University,Mexican,That Burrito Place,9,2.5,-76.485196,42.440559,http://www.yelp.com/biz/that-burrito-place-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/k1byKx0G8RtJkKDysZmELA/ms.jpg
Cornell University,Mediterranean,Mira Mediterranean Bistro,9,3,-76.5053902,42.446773,http://www.yelp.com/biz/mira-mediterranean-bistro-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/uJDWqotdJuQ-2--bVOX71w/ms.jpg
Cornell University,American,Benchwarmers,7,3.5,-76.4976834,42.439574,http://www.yelp.com/biz/benchwarmers-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Middle Eastern,New Delhi Diamond's Restaurant,9,3,-76.4992981,42.43870163,http://www.yelp.com/biz/new-delhi-diamonds-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Middle Eastern,Sangam Indian Cuisine,12,3.5,-76.48729706,42.44219971,http://www.yelp.com/biz/sangam-indian-cuisine-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/fDg71GD8sxRiARyih6u4Ww/ms.jpg
Cornell University,American,Napoli Pizzeria,8,3.5,-76.49330139,42.43939972,http://www.yelp.com/biz/napoli-pizzeria-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Geppetto's Pizzeria,2,4,-76.5042038,42.4394989,http://www.yelp.com/biz/geppettos-pizzeria-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Mama Teresa Pizza & Restaurant,15,2.5,-76.4865036,42.44179916,http://www.yelp.com/biz/mama-teresa-pizza-and-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Pizza Aroma,15,3.5,-76.49919891,42.43880081,http://www.yelp.com/biz/pizza-aroma-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Gino's New York Pizzeria,2,3.5,-76.49549866,42.43970108,http://www.yelp.com/biz/ginos-new-york-pizzeria-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Ned's Pizza,2,4,-76.478911,42.469234,http://www.yelp.com/biz/neds-pizza-ithaca-2,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,College Town Pizza Inc,9,3,-76.48519897,42.4416008,http://www.yelp.com/biz/college-town-pizza-inc-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/965QDYAn8jXQ9Wj7whuHsA/ms.jpg
Cornell University,American,D P Dough,13,3.5,-76.50039673,42.43870163,http://www.yelp.com/biz/d-p-dough-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/dbmVmG3qhCCkzrONU4Mirw/ms.jpg
Cornell University,American,The Nines,39,3.5,-76.48539734,42.44070053,http://www.yelp.com/biz/the-nines-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/HZYWGeZmdJM8_gVclMJuPA/ms.jpg
Cornell University,American,Sammy's Pizzeria & Restaurant,10,3.5,-76.496016,42.439167,http://www.yelp.com/biz/sammys-pizzeria-and-restaurant-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/FZ-iEFCCxc3wS7s_qihF9A/ms.jpg
Cornell University,American,The Connection,5,2,-76.490042,42.441984,http://www.yelp.com/biz/the-connection-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Rogan's Corner,8,4,-76.4970948,42.4298509,http://www.yelp.com/biz/rogans-corner-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,American,Louie's Lunch,14,4.5,-76.48349762,42.45349884,http://www.yelp.com/biz/louies-lunch-ithaca,http://s3-media3.px.yelpcdn.com/bphoto/3dlHdFI98uFM0Fn7i3dHkQ/ms.jpg
Cornell University,Uncategorized,Rulloff's Restaurant,19,3,-76.48519897,42.44169998,http://www.yelp.com/biz/rulloffs-restaurant-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/XlzJV2eq6eFsFRT_B-fqEg/ms.jpg
Cornell University,Mediterranean,Aladdins Natural Eatery,32,3.5,-76.48739624,42.44200134,http://www.yelp.com/biz/aladdins-natural-eatery-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/4Xc-2-Kd99F0GcjRGnkhsA/ms.jpg
Cornell University,Asian,Anna's Vietnamese Restaurant,9,3.5,-76.4989817,42.4391206,http://www.yelp.com/biz/annas-vietnamese-restaurant-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/FAw3UwaRgEFcdhlmiu2Xkg/ms.jpg
Cornell University,Asian,Xeo's Cafe,10,4.5,-76.484526,42.441472,http://www.yelp.com/biz/xeos-cafe-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/g7Hsio3lF31jx99sJ54fnA/ms.jpg
Cornell University,Asian,Vietnam Restaurant,15,3,-76.484673,42.441628,http://www.yelp.com/biz/vietnam-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Uncategorized,The Rose,4,2.5,-76.499259,42.444586,http://www.yelp.com/biz/the-rose-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Uncategorized,Trillium,5,3.5,-76.478608,42.447592,http://www.yelp.com/biz/trillium-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Uncategorized,Mate'factor Cafe,2,1,-76.49710083,42.43970108,http://www.yelp.com/biz/mate-factor-cafe-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Uncategorized,Kelly's Dock-Side Cafe,3,2.5,-76.51270294,42.44200134,http://www.yelp.com/biz/kellys-dock-side-cafe-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/nNb1z1VifkxuaaYNdCiq5g/ms.jpg
Cornell University,Uncategorized,Willow,5,3.5,-76.49739838,42.45270157,http://www.yelp.com/biz/willow-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Uncategorized,Temple of Zeus,6,4.5,-76.478608,42.447592,http://www.yelp.com/biz/temple-of-zeus-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/t9iW5Np-z_0CQZm_GdokOw/ms.jpg
Cornell University,American,Jimmy John's Gourmet Sandwiches,4,4,-76.4956848,42.4401777,http://www.yelp.com/biz/jimmy-johns-gourmet-sandwiches-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/MpkWs2xKfRvKRbVoyPX1iQ/ms.jpg
Cornell University,American,Simeon's on the Commons,23,3.5,-76.495872,42.439876,http://www.yelp.com/biz/simeons-on-the-commons-ithaca,http://s3-media2.px.yelpcdn.com/bphoto/DXMbds9mJ7dcyNLk3rvHSA/ms.jpg
Cornell University,American,Boatyard Grill,31,3,-76.512612,42.445772,http://www.yelp.com/biz/boatyard-grill-ithaca,http://s3-media4.px.yelpcdn.com/bphoto/NP3iv_QYh5ZyWN9RRdMUyA/ms.jpg
Cornell University,American,Delilah's On Cayuga,4,2,-76.4990293,42.4393022,http://www.yelp.com/biz/delilahs-on-cayuga-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Asian,Aki Samurai Japanese Restaurant,8,2.5,-76.4985195,42.439546,http://www.yelp.com/biz/aki-samurai-japanese-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Asian,Capital State Kitchen Incorporated,5,3.5,-76.49969,42.439635,http://www.yelp.com/biz/capital-state-kitchen-incorporated-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/07oge9IFAKc5uLquEUc7tw/ms.jpg
Cornell University,Asian,Plum Tree Restaurant,13,2.5,-76.48699951,42.44219971,http://www.yelp.com/biz/plum-tree-restaurant-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
Cornell University,Asian,Sushi O Sake,16,3.5,-76.495428,42.439793,http://www.yelp.com/biz/sushi-o-sake-ithaca,http://s3-media1.px.yelpcdn.com/bphoto/DwvlGeR25JFGcppl-JD4dQ/ms.jpg
Cornell University,American,Corks & More,5,4.5,-76.511428,42.441838,http://www.yelp.com/biz/corks-and-more-ithaca,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
